rated,starting_minutes,additional_seconds,white_rating,black_rating,moves,opening_eco,opening_name,opening_ply,winner
True,45,30,1354,1217,e4_e5_Nf3_Nc6_Bc4,C50,Italian_Game,5,white
True,15,15,1245,1346,d4_d5_c4_dxc4_e3,D20,Queens_Gambit_Accepted_Old_Variation,5,black
False,10,4,1346,1099,e4_e5_Nf3_Nc6_Bc4_h6,C55,Italian_Game_Anti-Fried_Liver_Defense,6,white
True,9,2,1336,1287,Nf3_d5_g3_Bg4,A07,Kings_Indian_Attack_Keres_Variation_2,4,white
False,10,0,1580,1555,c4_d5,A10,English_Opening_Anglo-Scandinavian_Defense,2,white
False,10,0,1555,1580,e4_e6_Nf3_d5_d4_c5,B40,Sicilian_Defense_Marshall_Counterattack,6,black
True,6,6,1649,1547,e4_e6_d4_d5_e5_c5,C02,French_Defense_Advance_Variation_4,6,black
True,8,0,1426,1527,e4_e6_Nf3,C00,French_Defense_Knight_Variation,3,black
True,15,0,1557,1547,e4_e5_Nf3_Nc6_Bb5_a6_Ba4_b5,C70,Ruy_Lopez_Morphy_Defense_Caro_Variation,8,black
False,5,8,1557,1607,d4_e6_c4_Nf6_Nc3,E20,Nimzo-Indian_Defense_2,5,white
False,5,8,1607,1557,f4,A02,Bird_Opening,1,black
False,10,0,1557,1632,e4_c5_Nf3_Nc6_d4_cxd4_Nxd4,B32,Sicilian_Defense_Open_3,7,white
True,10,3,1535,1609,e4_e5_Nf3_Nc6_Bc4_Nf6_Ng5_d5_exd5_Na5_Bb5+,C58,Italian_Game_Two_Knights_Defense_Polerio_Defense_Bishop_Check_Line,11,white
True,10,2,1713,1558,g3_Nf6,A00,Hungarian_Opening_Indian_Defense,2,black
True,10,2,1497,1730,e4_b6,B00,Owen_Defense,2,white
True,7,3,1437,1552,e4_e5_Nf3_Nc6_Bc4,C50,Italian_Game,5,white
True,7,3,1513,1456,e4_c5_Nf3_d6_d4,B54,Sicilian_Defense,5,white
True,10,0,1355,1478,e4_e5_Nf3_Nc6_Bc4_Nf6_d3,C55,Italian_Game_Two_Knights_Defense_Modern_Bishops_Opening,7,black
True,10,0,1638,1614,e4_e5_Nf3_Nc6_Bc4_h6,C55,Italian_Game_Anti-Fried_Liver_Defense,6,white
True,6,5,1613,1934,e4_c6_d4_d5_f3_dxe4_fxe4_e5_Nf3_exd4_Bc4,B12,Caro-Kann_Defense_Maroczy_Variation_Maroczy_Gambit,11,white
False,10,0,1865,1613,d4_d5_Nf3_Nf6_Bg5,D03,Queens_Pawn_Game_Torre_Attack,5,black
True,8,0,1776,1587,d4_d5,D00,Queens_Pawn_Game,2,black
True,15,0,1568,1593,e4_e6_d4_d5_Nc3_c5,C10,French_Defense_Marshall_Variation,6,white
True,15,0,1605,1546,e4_d5_exd5_Nf6_c4_e6,B01,Scandinavian_Defense_Icelandic-Palme_Gambit,6,black
True,8,0,1518,1709,e4_Nc6_Nf3_f5_exf5,B00,Nimzowitsch_Defense_Lean_Variation_Colorado_Counter_Accepted,5,white
True,10,0,1728,1527,d4_d5_c4_c6_Nf3_e6_Nc3_dxc4,D31,Semi-Slav_Defense_Noteboom_Variation,8,white
True,10,0,1515,1379,e4_d5_exd5_Qxd5,B01,Scandinavian_Defense_Mieses-Kotroc_Variation,4,white
True,10,0,1538,1501,e4_g6_d4_Bg7,B06,Robatsch_(Modern)_Defense,4,black
True,10,0,1511,1516,d4_d5_c4_e6,D30,Queens_Gambit_Declined,4,black
True,10,0,1464,1495,e4_e5_Nf3_Nc6_Bb5_a6_Bxc6_dxc6_O-O,C69,Ruy_Lopez_Exchange_Variation_Normal_Variation,9,black
True,10,0,1470,1475,e4_e5_Nf3_f6,C40,Kings_Pawn_Game_Damiano_Defense,4,white
True,10,0,1490,1440,e4_e5_Bc4_Nc6_Nf3_Nd4,C50,Italian_Game_Schilling-Kostic_Gambit,6,black
False,15,15,1611,1974,Nf3_Nf6_d4_d5_c4_e6_Nc3_c5_cxd5_Nxd5_e4_Nxc3_bxc3_cxd4_cxd4_Bb4+_Bd2_Qa5,D41,Queens_Gambit_Declined_Semi-Tarrasch_San_Sebastian_Variation,18,white
True,10,0,1611,1945,d4_d5_Nf3_e6_c4_Nf6_Nc3_Bb4,E20,Nimzo-Indian_Defense_Ragozin_Variation,8,black
True,10,0,1584,1611,Nf3_Nf6_c4_c5_d4,A31,English_Opening_Symmetrical_Variation_Anti-Benoni_Variation,5,black
True,10,0,1942,1611,e3,A00,Vant_Kruijs_Opening,1,black
True,10,2,1217,1611,e4_e5_Nf3_Nc6_Nc3_Nf6,C46,Four_Knights_Game,6,black
True,15,15,1611,1478,Nf3_c5_e4_Qc7,B27,Sicilian_Defense_Quinteros_Variation,4,white
True,15,15,1486,1552,e4_e5_Nf3_Nc6_c4,C44,Kings_Pawn_Game_Dresden_Opening,5,black
True,15,15,1453,1496,e4_g6,B06,Modern_Defense,2,white
True,15,15,1340,1326,d4_b6,A40,English_Defense_2,2,white
True,10,0,1532,1500,e4_e6_e5,C00,French_Defense_Steinitz_Attack,3,white
True,10,0,1560,1557,e4_e5_f4_d6_Nf3_exf4,C34,Kings_Gambit_Accepted_Fischer_Defense,6,white
True,10,0,1571,1577,f4_d5,A03,Bird_Opening_Dutch_Variation,2,black
True,10,0,1580,1617,f4_Nf6,A03,Bird_Opening,2,black
True,10,0,1531,1593,e4_e5_Nf3_Nc6_a3_Nf6_Nc3,C46,Four_Knights_Game_Gunsberg_Variation,7,white
True,10,0,1743,1604,e4_e5_f4_exf4_Nf3_Nf6,C34,Kings_Gambit_Accepted_Schallopp_Defense,6,white
True,10,0,1604,1614,e4_e5_Nf3_Nf6_Nc3_Nc6_Bb5_Bc5,C48,Four_Knights_Game_Spanish_Variation_Classical_Variation,8,white
True,10,0,1550,1605,d4_d5_Bf4,D00,Queens_Pawn_Game_Mason_Attack,3,black
False,10,0,1630,1605,e4_e5_Nf3_Nf6_Nxe5_d6_Nf3_Nxe4,C42,Petrovs_Defense_5,8,black
False,15,0,1475,1605,g3,A00,Hungarian_Opening,1,black
False,15,0,1605,1475,f4,A02,Bird_Opening,1,white
False,15,0,1475,1605,e4_e5_b3,C20,Kings_Pawn_Opening_2.b3,3,black
False,10,0,1570,1605,e4_e5_Nf3_Nf6_Nxe5_d6_Nxf7,C42,Russian_Game_Cochrane_Gambit,7,white
False,10,0,1605,1500,f4,A02,Bird_Opening,1,black
False,10,0,1500,1605,e4_e5_Nf3_Nf6_Nc3_Nc6_Bc4_Nxe4_Bxf7+,C47,Four_Knights_Game_Italian_Variation_Noa_Gambit,9,white
False,10,0,1605,1500,f4,A02,Bird_Opening,1,white
False,10,0,1513,1605,e4_e5_Nf3_Nf6_Bc4,C42,Russian_Game_Urusov_Gambit,5,black
True,25,5,1790,1874,b4,A00,Polish_Opening,1,white
True,25,5,1864,1805,e4_c5_Nc3_Nc6_g3,B24,Sicilian_Defense_Closed_Variation_Fianchetto_Variation,5,white
True,25,5,1496,1861,d4_Nf6_g3,A45,Indian_Game_Tartakower_Attack,3,black
True,25,5,1851,1853,e4_e5_Nf3_Nc6_Bb5_Nf6_O-O_Nxe4,C67,Ruy_Lopez_Berlin_Defense_Rio_Gambit_Accepted,8,white
True,10,0,1861,1863,Nc3_c6_e4_d5,B11,Caro-Kann_Defense,4,white
True,10,0,1620,1607,e3,A00,Vant_Kruijs_Opening,1,black
True,10,0,1621,1496,e4_c5_Nf3_Nc6_Bb5,B30,Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack,5,black
True,10,0,1633,1581,e4_e5_Nf3_d6_Bc4,C41,Philidor_Defense_3,5,black
True,10,0,1623,1623,e4_e5_Nf3_Nc6_Bb5_Nge7,C60,Ruy_Lopez_Cozio_Defense,6,black
True,10,0,1612,1614,e4_e5_Nf3_Nc6_Bc4,C50,Italian_Game,5,white
True,10,0,1605,1624,e4_e5_Nf3_Nc6_Bc4_Bc5_d3_Nf6,C50,Italian_Game_Giuoco_Pianissimo_Normal,8,white
True,10,0,1631,1684,e4_c5_Nf3_d6,B50,Sicilian_Defense,4,black
True,10,0,1636,1619,e4_e5_Nf3_Nc6_Bc4_Bc5_c3_Qe7,C53,Italian_Game_Classical_Variation_Closed_Variation,8,black
True,10,0,1613,1617,e4_e5_Nf3_Nc6_Bc4_Nf6_Ng5_Bc5,C57,Italian_Game_Two_Knights_Defense_Traxler_Counterattack,8,black
True,10,0,1627,1495,e4_e5_Nf3_Nc6_Bc4_Be7,C50,Italian_Game_Hungarian_Defense,6,black
True,10,0,1480,1643,e4_e5_Bc4,C23,Bishops_Opening,3,white
True,10,0,1631,1652,e4_c5_Nf3_Nc6_Bb5,B30,Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack,5,white
True,10,0,1687,1641,e4_e5_Nf3_Nc6_c3,C44,Ponziani_Opening,5,white
True,10,0,1630,1638,e4_e5_Nf3_Nc6_Bc4_h6,C55,Italian_Game_Anti-Fried_Liver_Defense,6,white
True,10,0,1414,1624,e4_e5_Nf3_Nc6_Bb5_Nge7,C60,Ruy_Lopez_Cozio_Defense,6,black
True,10,0,1619,1419,e4_e5_Nf3_Nc6_Bc4_Nf6_Ng5,C57,Italian_Game_Two_Knights_Defense_Knight_Attack,7,white
True,10,0,1629,1659,e4_e5_Nf3_Nf6_Nxe5,C42,Petrovs_Defense_2,5,black
True,10,0,1649,1639,e4_e5_Bc4,C23,Bishops_Opening,3,white
True,10,0,1677,1627,b4,A00,Polish_Opening,1,black
True,10,0,1705,1636,e4_e5_Nf3_Nc6_d4_exd4_Nxd4_Bc5,C45,Scotch_Game_Classical_Variation,8,white
True,10,0,1647,1635,e4_c5_Nf3_d6_Nc3_a6_d4_cxd4_Nxd4_Nf6_Bg5_e6_f4,B96,Sicilian_Defense_Najdorf_Variation,13,black
True,10,0,1637,1627,e4_e5_Nf3_Nc6_Bc4_Bc5_c3,C53,Italian_Game_Classical_Variation_2,7,white
True,10,0,1626,1631,e4_e5_Nf3_Nc6_Bc4,C50,Italian_Game,5,white
True,10,0,1602,1615,e4_e5_f4_exf4_Nf3_d6,C34,Kings_Gambit_Accepted_Fischer_Defense,6,black
True,10,0,1634,1603,e4_e5_Bc4,C23,Bishops_Opening,3,black
True,10,0,1611,1591,e4_e5_Nf3_Nc6_Bc4_Bc5_d3_Nf6_Nc3,C50,Italian_Game_Giuoco_Pianissimo_Italian_Four_Knights_Variation,9,black
True,10,0,1579,1623,e4_e5_Nf3_Nc6_Bc4_Bc5_c3_Nf6_d4_exd4_cxd4_Bb4+_Nc3_Nxe4_O-O_Nxc3_bxc3_Bxc3_Ba3,C54,Italian_Game_Giuoco_Piano_Aitken_Variation,19,white
True,10,0,1995,1581,Nf3_Nf6_g3_g6,A05,Kings_Indian_Attack_Symmetrical_Defense,4,white
True,10,0,1589,1569,d4_Nf6_c4_g6_Nc3_d5_Nf3_Bg7_Bf4,D92,Gruenfeld_Defense_Three_Knights_Variation_Hungarian_Attack,9,black
True,10,0,1559,1557,e4_e6_Nf3,C00,French_Defense_Knight_Variation,3,white
True,10,0,1546,1571,d4_Nf6,A45,Indian_Game,2,white
True,10,0,1550,1567,e4_c5_d4_cxd4_c3_d3,B21,Sicilian_Defense_Smith-Morra_Gambit_Declined_Push_Variation,6,white
True,5,7,1560,1419,d4_c6_e4_d5_e5,B12,Caro-Kann_Defense_Advance_Variation,5,white
True,8,0,1840,1564,e4_e5_d4_exd4_Nf3_Nc6_Bc4_Bc5,C45,Scotch_Game_Haxo_Gambit,8,white
True,10,0,1660,1549,d4_Nf6_Nf3_g6,A49,East_Indian_Defense,4,black
True,10,0,1534,1678,e4_e5_Nf3_d6_d4,C41,Philidor_Defense,5,white
True,10,0,1789,1538,d4_Nf6_c4_c5_Nf3_e6,E10,Blumenfeld_Countergambit_2,6,white
True,15,0,1841,1921,e4_e5_d4_exd4_Qxd4_Nc6_Qe3_Nf6,C22,Center_Game_Berger_Variation,8,black
True,8,2,1629,1887,e3_d5_d4,D00,Queens_Pawn_Game_2,3,black
True,5,5,1860,1712,e4_e5_f4_exf4_Nf3_g5_Bc4,C37,Kings_Gambit_Accepted_Kings_Knight_Gambit,7,black
True,20,8,1500,1568,Nf3_d5_c4_dxc4,A09,Reti_Opening_Reti_Accepted,4,white
True,10,0,1780,2132,e4_c5_Nf3_d6_d4_cxd4_Nxd4_Nf6_Nc3_a6,B90,Sicilian_Defense_Najdorf_Variation,10,black
True,10,0,966,1124,e4_d5,B01,Scandinavian_Defense,2,black
True,15,15,884,951,b3_e5,A01,Nimzo-Larsen_Attack_Modern_Variation,2,black
True,15,15,945,1070,e4_e5_Nf3,C40,Kings_Knight_Opening,3,black
True,10,0,971,1149,d4_Nc6_e4,B00,Kings_Pawn_Game_Nimzowitsch_Defense,3,black
True,15,15,1238,985,e3,A00,Vant_Kruijs_Opening,1,white
True,10,0,1107,961,d4_d6_e4_Nc6,B00,Nimzowitsch_Defense_Mikenas_Variation,4,white
True,10,0,974,1129,d4_d5_Nc3,D00,Queens_Pawn_Game_Chigorin_Variation,3,black
True,10,2,1203,970,e4_e5_d4,C21,Center_Game_2,3,white
True,10,0,998,937,e4_e6_f4_d5_Nc3,C00,French_Defense_Pelikan_Variation,5,black
True,10,0,1016,1126,e3,A00,Vant_Kruijs_Opening,1,black
True,10,0,1047,1151,d4_d5_Nf3_Nc6,D02,Queens_Pawn_Game_Chigorin_Variation,4,black
True,10,0,998,1016,e4_e5_Nf3_Nc6_c3_Be7,C44,Ponziani_Opening_Romanishin_Variation,6,black
True,10,0,1127,1044,e4_e5_Qh5,C20,Kings_Pawn_Game_Wayward_Queen_Attack,3,white
True,10,0,1020,1200,d4_d5_Nf3,D02,Queens_Pawn_Game_Zukertort_Variation,3,white
True,10,0,1069,1071,d4_d5_Nf3_Nf6,D02,Queens_Pawn_Game_Symmetrical_Variation,4,black
True,10,0,1115,1223,d4_d5_Nc3_Nf6,D01,Queens_Pawn_Game_Chigorin_Variation,4,black
True,10,0,1190,1213,d4_d5_Nc3_Nf6,D01,Queens_Pawn_Game_Chigorin_Variation,4,black
True,10,0,1337,1337,e4_e5_Nf3,C40,Kings_Knight_Opening,3,white
True,10,0,1500,1500,e4_d5,B01,Scandinavian_Defense,2,black
True,25,25,1500,1571,e4_e5_Nf3_d6_d4_exd4_Nxd4,C41,Philidor_Defense_Exchange_Variation_2,7,white
True,15,10,1367,1866,e3,A00,Vant_Kruijs_Opening,1,black
True,10,0,1590,1373,e4_b6,B00,Owen_Defense,2,white
True,10,0,1377,1667,g3,A00,Hungarian_Opening,1,black
True,10,0,1558,1358,e4_e5_Nf3_Nc6_Bb5_Nf6_O-O_d6_Re1_Be7_d4_a6_Ba4_b5_Bb3,C88,Ruy_Lopez_Closed_Variations_Rosen_Attack,15,black
True,5,8,1476,1367,e4_b6,B00,Owen_Defense,2,white
True,5,8,1376,1469,e3,A00,Vant_Kruijs_Opening,1,black
True,5,8,1460,1386,e4_b6,B00,Owen_Defense,2,white
True,10,0,1372,1408,e4_e5_Nf3_d6_Bc4,C41,Philidor_Defense_3,5,white
True,5,5,1373,2148,e4_c5_Nf3_e6,B40,Sicilian_Defense_French_Variation,4,black
False,8,0,1500,1395,e4_e6,C00,French_Defense_2,2,black
True,8,0,1382,1414,e4_e6_d4_d5_exd5,C01,French_Defense_Exchange_Variation,5,white
True,15,5,1320,1400,e4_e6_Nf3,C00,French_Defense_Knight_Variation,3,black
True,15,5,1383,1330,d4_Nf6_Nf3,A46,Torre_Attack_2,3,white
False,30,0,1383,1242,d4_d5_Nf3,D02,Queens_Pawn_Game_Zukertort_Variation,3,white
True,16,0,1469,1357,e4_e6_d4_d5_e5_c5_c3_Nc6_Nf3,C02,French_Defense_Advance_Variation_Paulsen_Attack,9,black
False,25,0,959,1357,h3_e5_a3_d5,A00,Creepy_Crawly_Formation_Classical_Defense,4,white
False,25,0,1357,959,d4_d5_Bf4,D00,Queens_Pawn_Game_Mason_Attack,3,white
False,25,0,959,1357,h3_e5_a3_d5,A00,Creepy_Crawly_Formation_Classical_Defense,4,black
True,15,3,1541,1586,e4_c5_Nf3_Nc6_d4_cxd4_Nxd4_g6_Nc3,B34,Sicilian_Defense_Accelerated_Dragon_Modern_Variation,9,white
True,30,5,1517,1320,e4_e5_Nf3_d5,C40,Elephant_Gambit,4,white
True,25,15,1569,1569,b3_d5,A01,Nimzo-Larsen_Attack_Classical_Variation,2,white
True,30,0,1563,1498,d4_d5_e4_e6_Nd2,C03,French_Defense_Tarrasch_Variation,5,black
True,10,10,1903,1512,d4_d5_c4_e6_Nc3_Nf6_Nf3_Bb4,E20,Nimzo-Indian_Defense_Ragozin_Variation,8,white
True,20,0,1612,1450,e4_c6_d4_d5_exd5,B13,Caro-Kann_Defense_Exchange_Variation,5,white
False,15,15,1327,1450,e4_c6_Bc4,B00,Caro-Kann_Defense_Hillbilly_Attack,3,white
False,10,0,1245,1450,e4_c6_d4_d5_e5,B12,Caro-Kann_Defense_Advance_Variation,5,white
False,15,7,1921,1451,e4_e5_Nf3_f5,C40,Latvian_Gambit,4,black
True,10,0,1462,1464,h3_e5_a3,A00,Global_Opening,3,white
True,10,0,1450,1486,e4_e5_f4_exf4_Bc4_c6,C33,Kings_Gambit_Accepted_Bishops_Gambit_Lopez_Defense,6,white
True,10,0,1439,1418,e4_e5_f4_exf4_Bc4,C33,Kings_Gambit_Accepted_Bishops_Gambit,5,white
True,8,8,1728,1500,e4_e5_Nf3_Nc6_Bc4_Nf6,C55,Italian_Game_Two_Knights_Defense,6,black
True,10,0,1547,1563,e4_Nf6_Nc3_d5,B02,Alekhine_Defense_Scandinavian_Variation,4,white
True,10,0,1863,1567,e4_Nf6,B02,Alekhine_Defense,2,white
True,10,0,1559,1423,d4_e6,A40,Horwitz_Defense,2,white
True,10,0,1570,1611,d4_g6_e4_d6_Nf3_Bg7_c3,B06,Modern_Defense_Gellers_System,7,black
True,10,0,1562,1582,e4_Nf6_e5_Nd5_d4_d6,B03,Alekhine_Defense,6,white
True,5,9,1576,1386,d4_d5_Bf4,D00,Queens_Pawn_Game_Mason_Attack,3,white
True,5,8,1353,1595,c4_c6_e4,B10,Caro-Kann_Defense_Accelerated_Panov_Attack,3,white
True,16,7,1591,1326,d4_d5_Bf4,D00,Queens_Pawn_Game_Mason_Attack,3,white
True,10,10,1560,1580,e4_Nf6_Nc3_d5,B02,Alekhine_Defense_Scandinavian_Variation,4,black
True,5,5,1727,1574,e4_d5_exd5_Nf6,B01,Scandinavian_Defense_Modern_Variation_2,4,black
True,10,0,1579,1841,d4_e6_c4_Nf6,E00,Indian_Game_East_Indian_Defense,4,black
True,10,0,1877,1558,e4_Nf6_Nc3_d5_e5_Nfd7_d4_e6_f4_c5_Nf3,C11,French_Defense_Steinitz_Variation_2,11,black
True,10,0,1536,1962,d4_Nf6_Bg5,A45,Trompowsky_Attack,3,white
True,10,7,1590,1515,e4_d5_exd5_Nf6,B01,Scandinavian_Defense_Modern_Variation_2,4,black
True,10,0,1653,1522,d4_f5,A80,Dutch_Defense,2,white
True,10,0,1675,1505,e4_d5_exd5_Nf6_c4_c6,B01,Scandinavian_Defense_Panov_Transfer,6,black
True,10,0,1547,1491,e4_d5_exd5_Nf6_c4_c6,B01,Scandinavian_Defense_Panov_Transfer,6,black
True,10,0,1507,1399,d4_e5,A40,Englund_Gambit,2,black
True,10,0,1482,1484,e4_d5_exd5_Nf6,B01,Scandinavian_Defense_Modern_Variation_2,4,black
True,10,0,1486,1909,d4_g6,A40,Modern_Defense,2,black
True,10,0,1919,1488,c4_c6,A11,English_Opening_Caro-Kann_Defensive_System,2,white
True,10,0,1488,2192,d4_Nf6,A45,Indian_Game,2,black
True,10,0,1470,1684,d4_d5_Bf4,D00,Queens_Pawn_Game_Mason_Attack,3,white
True,10,0,1586,1473,Nf3_d5_d4_Nf6_Bf4,D02,Queens_Pawn_Game_London_System,5,white
True,10,0,1548,1488,e4_Nf6_e5_Nd5_d4_d6,B03,Alekhine_Defense,6,white
True,10,0,1500,1501,d4_Nf6,A45,Indian_Game,2,black
True,10,0,1509,1487,e4_Nf6_e5_Nd5_d4_d6_Nf3_Bg4,B05,Alekhine_Defense_Modern_Variation_Main_Line,8,black
True,10,0,1495,1771,d4_Nf6,A45,Indian_Game,2,black
True,5,5,1529,1639,e4_e6_Nf3,C00,French_Defense_Knight_Variation,3,white
True,5,5,1631,1537,e4_e5_Nf3_d6_d4_Nd7,C41,Philidor_Defense_Hanham_Variation,6,white
True,5,5,1546,1621,e4_c5_Nf3_d6_d4_cxd4,B54,Sicilian_Defense_2,6,black
True,5,5,1568,1636,e4_e6_f4_d5_Nc3,C00,French_Defense_Pelikan_Variation,5,white
True,5,5,1354,1631,e4_e6_d4_d5_Bd3,C00,French_Defense_Schlechter_Variation,5,black
True,5,5,1626,1384,e4_c5_Nf3_d6_d4_cxd4_Qxd4,B53,Sicilian_Defense_Chekhover_Variation,7,white
True,5,5,1639,1813,e4_b6_d4_g6_Nf3_Bg7,B06,Modern_Defense_Mongredien_Defense_2,6,black
True,5,5,1646,1795,d4_d5,D00,Queens_Pawn_Game,2,black
True,5,5,1646,939,d4_d5_c4_c6,D10,Slav_Defense,4,white
True,5,5,1657,1678,e4_d6_d4_g6_Nc3_Bg7_Nf3_Nf6,B08,Pirc_Defense_Classical_Variation,8,black
True,5,5,1667,1668,e4_g6_f4_Bg7_d4,B06,Modern_Defense_Three_Pawns_Attack,5,white
True,5,5,1683,1599,e4_e5_f4_Nc6,C30,Kings_Gambit_Declined_Queens_Knight_Defense,4,black
True,5,5,1769,1659,c4_g6,A10,English_Opening_Great_Snake_Variation,2,black
True,5,5,1668,1761,d4_e6,A40,Horwitz_Defense,2,black
True,5,5,1752,1677,c4_Nf6,A15,English_Opening_Anglo-Indian_Defense,2,white
True,5,5,1688,1743,e4_c5_Nf3_e6_d4_cxd4_Nxd4_a6_Nc3_b5,B43,Sicilian_Defense_Kan_Variation_Wing_Attack,10,black
True,5,5,1582,1704,e4_e6_Nf3,C00,French_Defense_Knight_Variation,3,white
True,5,5,1693,1666,e4_c5_Nf3_d6_d4_cxd4_Qxd4,B53,Sicilian_Defense_Chekhover_Variation,7,white
True,5,5,1676,1680,e4_e6_Nf3,C00,French_Defense_Knight_Variation,3,black
True,10,3,1142,1679,e3_d5_d4,D00,Queens_Pawn_Game_2,3,black
True,10,3,1678,1148,e4_e5_d4_exd4_c3_dxc3_Bc4_cxb2_Bxb2_Nf6,C21,Danish_Gambit_Accepted_Classical_Defense,10,white
True,10,3,1154,1676,d3,A00,Mieses_Opening,1,black
True,10,3,1102,1685,b4,A00,Polish_Opening,1,black
True,10,3,1684,1107,e4_e6_d4_Nf6,C01,French_Defense_Mediterranean_Defense,4,white
True,5,5,1493,1678,e4_e6,C00,French_Defense_2,2,black
True,5,5,1525,1693,d4_d5_Nf3,D02,Queens_Pawn_Game_Zukertort_Variation,3,white
True,5,5,1709,1681,d4_e6,A40,Horwitz_Defense,2,black
True,5,5,1692,1699,f4_d5,A03,Bird_Opening_Dutch_Variation,2,black
True,5,5,1688,1704,c4_g6,A10,English_Opening_Great_Snake_Variation,2,white
True,5,5,1699,1497,c4_c6,A11,English_Opening_Caro-Kann_Defensive_System,2,white
True,5,5,1703,1943,c4_Nf6,A15,English_Opening_Anglo-Indian_Defense,2,black
True,5,5,1694,1692,e4_e6_d4_d5_Nc3_c5,C10,French_Defense_Marshall_Variation,6,black
True,5,5,1572,1688,e4_e6_d4_d5_exd5,C01,French_Defense_Exchange_Variation,5,black
True,5,5,1392,1684,d4_d5_e4_e6_Nd2_c5,C07,French_Defense_Tarrasch_Variation_Open_System,6,black
True,5,5,1707,1696,c4_c5_Nc3,A34,English_Opening_Symmetrical_Variation_Normal_Variation,3,black
True,5,5,1684,1720,d4_d5_c4_e5_dxe5_d4_Nf3,D08,Queens_Gambit_Refused_Albin_Countergambit_Normal_Line,7,white
True,5,5,1733,1672,c4_c5,A30,English_Opening_Symmetrical_Variation,2,black
True,5,5,1721,1736,c4_Nf6_d4_g6_Nc3_Bg7,E61,Kings_Indian_Defense,6,white
True,5,5,1724,1733,Nf3_d5_g3_Nf6,A08,Kings_Indian_Attack,4,white
True,5,5,1746,1712,c4_c6,A11,English_Opening_Caro-Kann_Defensive_System,2,black
True,5,5,1741,1496,c4_e6,A13,English_Opening_Agincourt_Defense,2,white
True,15,15,1295,1240,d4_d5_c4_Nf6_Nf3_c6_Bg5,D11,Slav_Defense_Bonet_Gambit,7,black
True,15,2,1430,1302,d4_d5_Nf3_Nf6_Bg5,D03,Queens_Pawn_Game_Torre_Attack,5,white
False,15,2,1302,1248,d4_d5_c4_Nf6,D06,Queens_Gambit_Refused_Marshall_Defense,4,black
True,10,0,1314,1270,d4_d5_c4_dxc4_e3,D20,Queens_Gambit_Accepted_Old_Variation,5,black
False,15,2,1445,1314,d4_d5_c4_e6_Nc3,D31,Queens_Gambit_Declined_Queens_Knight_Variation,5,white
True,15,15,1321,1451,d4_d5_c4_e6_Nc3_Nf6_Bg5,D50,Queens_Gambit_Declined_Modern_Variation,7,black
True,15,15,1300,1333,e4_c5_Nf3_d6_Bb5+_Bd7,B52,Sicilian_Defense_Canal_Attack_Main_Line,6,white
True,15,2,1318,1449,d4_d5_c4_Nf6,D06,Queens_Gambit_Refused_Marshall_Defense,4,white
True,15,2,1450,1303,d4_Nf6_c4_g6_Nc3_Bg7_e4_d6_Nf3_O-O_Be2_c5_d5_e6_O-O_exd5_cxd5,A73,Benoni_Defense_Classical_Variation_Main_Line,17,black
True,15,2,1290,1367,d4_d5_c4_dxc4_e3,D20,Queens_Gambit_Accepted_Old_Variation,5,white
True,15,2,1300,1330,d4_d5_c4_e6_Nc3_Nf6_cxd5_exd5_Bg5,D35,Queens_Gambit_Declined_Exchange_Variation_Positional_Variation_2,9,black
True,15,2,1209,1291,b3_e5_Bb2_Nc6_e3,A01,Nimzo-Larsen_Attack_Modern_Variation_4,5,black
True,15,2,1299,1418,d4_d5_c4_c6_Nc3_e6,D31,Semi-Slav_Defense_Accelerated_Move_Order,6,black
False,40,20,1814,1299,e4_e5_Nf3_Nc6_Bc4,C50,Italian_Game,5,white
True,15,2,1348,1308,e4_e5_Qh5,C20,Kings_Pawn_Game_Wayward_Queen_Attack,3,white
True,15,2,1318,1366,d4_d5_c4_dxc4_e3,D20,Queens_Gambit_Accepted_Old_Variation,5,black
True,15,2,1324,1329,e4_e5_Nf3_Nc6_c3_Nf6,C44,Ponziani_Opening_Jaenisch_Counterattack,6,white
True,15,2,1345,1187,d4_d5_c4_dxc4_e3,D20,Queens_Gambit_Accepted_Old_Variation,5,black
True,15,2,1352,1149,d4_d5_c4_e6_Nc3,D31,Queens_Gambit_Declined_Queens_Knight_Variation,5,black
True,15,2,1403,1340,e3_e5_d4,A40,Englund_Gambit_Declined_Reversed_French,3,white
True,15,2,1322,1072,d4_d5_c4_dxc4_e3,D20,Queens_Gambit_Accepted_Old_Variation,5,white
True,15,2,1331,1382,d4_d5_c4_e5,D08,Queens_Gambit_Refused_Albin_Countergambit,4,black
True,15,2,1373,1341,d4_d5_c4_e6_Nf3_dxc4,D21,Queens_Gambit_Accepted_Rosenthal_Variation,6,white
True,15,15,1350,1265,e4_e5_Nf3_Nc6_d4,C44,Scotch_Game,5,white
True,15,15,1270,1299,d4_d5_Nc3,D00,Queens_Pawn_Game_Chigorin_Variation,3,black
True,15,15,1223,1282,e4_d5_exd5_Qxd5,B01,Scandinavian_Defense_Mieses-Kotroc_Variation,4,white
True,15,15,1289,1306,e4_e5_Nf3_Nc6_Nc3_Nf6_Bc4_Bc5,C50,Four_Knights_Game_Italian_Variation,8,white
